"","trip_start_timestamp","pickup_census_tract","dropoff_census_tract","trip_seconds","trip_miles","fare","pickup_census_tract_centroid","dropoff_census_tract_centroid","year","month","weekday","day","time_decimal","type","dropoff_census_tract.1","pickup_centroid_latitude","pickup_centroid_longitude","pickup_census_tract.1","dropoff_centroid_latitude","dropoff_centroid_longitude"
"3745","2017-12-15 07:15:00",17031320100,17031281900,480,1.4,7.25,17031320100,17031281900,2017,12,"Freitag",15,7.25,"Point",17031320100,41.884987192,-87.620992913,17031281900,41.879255084,-87.642648998
"3746","2017-12-01 07:30:00",17031980000,17031832600,4020,13.8,38.25,17031980000,17031832600,2017,12,"Freitag",1,7.5,"Point",17031980000,41.97907082,-87.903039661,17031832600,41.914747305,-87.654007029
"3747","2017-12-07 07:45:00",17031842200,17031081500,465,1.44,7.25,17031842200,17031081500,2017,12,"Donnerstag",7,7.75,"Point",17031842200,41.904935302,-87.649907226,17031081500,41.892507781,-87.626214906
"3748","2017-12-18 08:00:00",17031081300,17031839100,656,2.01,9,17031081300,17031839100,2017,12,"Montag",18,8,"Point",17031081300,41.898331794,-87.620762865,17031839100,41.880994471,-87.632746489
"3749","2017-12-13 08:15:00",17031839100,17031320100,575,1.23,7.5,17031839100,17031320100,2017,12,"Mittwoch",13,8.25,"Point",17031839100,41.880994471,-87.632746489,17031320100,41.884987192,-87.620992913
"3750","2017-12-04 08:30:00",17031060900,17031320400,1020,5.9,17.5,17031060900,17031320400,2017,12,"Montag",4,8.5,"Point",17031060900,41.949829346,-87.64396537,17031320400,41.877406123,-87.621971652
"3751","2017-12-13 08:45:00",17031280100,17031281900,438,0.6,6,17031280100,17031281900,2017,12,"Mittwoch",13,8.75,"Point",17031280100,41.885300022,-87.642808466,17031281900,41.879255084,-87.642648998
"3752","2017-12-06 09:00:00",17031320100,17031081800,463,1.1,6.75,17031320100,17031081800,2017,12,"Mittwoch",6,9,"Point",17031320100,41.884987192,-87.620992913,17031081800,41.89321636,-87.63784421
"3753","2017-12-12 09:15:00",17031080202,17031838100,1260,5,16.25,17031080202,17031838100,2017,12,"Dienstag",12,9.25,"Point",17031080202,41.905857769,-87.630865027,17031838100,41.87866742,-87.671653621
"3754","2017-12-28 09:30:00",17031281900,17031081500,593,1.87,8.25,17031281900,17031081500,2017,12,"Donnerstag",28,9.5,"Point",17031281900,41.879255084,-87.642648998,17031081500,41.892507781,-87.626214906
"3755","2017-12-21 09:45:00",17031081403,17031081800,240,0.8,5.75,17031081403,17031081800,2017,12,"Donnerstag",21,9.75,"Point",17031081403,41.890922026,-87.618868355,17031081800,41.89321636,-87.63784421
"3756","2017-12-02 10:00:00",17031081300,17031330100,840,3.2,12,17031081300,17031330100,2017,12,"Samstag",2,10,"Point",17031081300,41.898331794,-87.620762865,17031330100,41.859349715,-87.617358006
"3757","2017-12-06 10:15:00",17031320600,17031081201,480,1.9,8.5,17031320600,17031081201,2017,12,"Mittwoch",6,10.25,"Point",17031320600,41.870607372,-87.622172937,17031081201,41.899155613,-87.626210532
"3758","2017-12-06 10:30:00",17031839100,17031081800,222,0.6,5,17031839100,17031081800,2017,12,"Mittwoch",6,10.5,"Point",17031839100,41.880994471,-87.632746489,17031081800,41.89321636,-87.63784421
"3759","2017-12-04 10:45:00",17031081201,17031080100,300,0.5,5.25,17031081201,17031080100,2017,12,"Montag",4,10.75,"Point",17031081201,41.899155613,-87.626210532,17031080100,41.907520075,-87.6266589
"3760","2017-12-19 11:00:00",17031081800,17031839100,420,1.1,6.75,17031081800,17031839100,2017,12,"Dienstag",19,11,"Point",17031081800,41.89321636,-87.63784421,17031839100,41.880994471,-87.632746489
"3761","2017-12-18 11:15:00",17031320100,17031839100,480,2.1,8.75,17031320100,17031839100,2017,12,"Montag",18,11.25,"Point",17031320100,41.884987192,-87.620992913,17031839100,41.880994471,-87.632746489
"3762","2017-12-12 11:30:00",17031280100,17031320400,715,1.3,8.25,17031280100,17031320400,2017,12,"Dienstag",12,11.5,"Point",17031280100,41.885300022,-87.642808466,17031320400,41.877406123,-87.621971652
"3763","2017-12-07 11:45:00",17031281900,17031838100,480,1.7,8,17031281900,17031838100,2017,12,"Donnerstag",7,11.75,"Point",17031281900,41.879255084,-87.642648998,17031838100,41.87866742,-87.671653621
"3764","2017-12-13 12:00:00",17031081600,17031281900,600,1.3,7.75,17031081600,17031281900,2017,12,"Mittwoch",13,12,"Point",17031081600,41.892072635,-87.628874157,17031281900,41.879255084,-87.642648998
"3765","2017-12-21 12:15:00",17031320100,17031281900,540,1.2,7,17031320100,17031281900,2017,12,"Donnerstag",21,12.25,"Point",17031320100,41.884987192,-87.620992913,17031281900,41.879255084,-87.642648998
"3766","2017-12-28 12:30:00",17031281900,17031081500,780,1.7,9.5,17031281900,17031081500,2017,12,"Donnerstag",28,12.5,"Point",17031281900,41.879255084,-87.642648998,17031081500,41.892507781,-87.626214906
"3767","2017-12-15 12:45:00",17031839100,17031081300,559,1.41,7.75,17031839100,17031081300,2017,12,"Freitag",15,12.75,"Point",17031839100,41.880994471,-87.632746489,17031081300,41.898331794,-87.620762865
"3768","2017-12-28 13:00:00",17031839100,17031081800,256,1,5.75,17031839100,17031081800,2017,12,"Donnerstag",28,13,"Point",17031839100,41.880994471,-87.632746489,17031081800,41.89321636,-87.63784421
"3769","2017-12-07 13:15:00",17031081402,17031839100,600,2.2,9.5,17031081402,17031839100,2017,12,"Donnerstag",7,13.25,"Point",17031081402,41.891971508,-87.612945414,17031839100,41.880994471,-87.632746489
"3770","2017-12-15 13:30:00",17031081700,17031071500,360,1.4,7,17031081700,17031071500,2017,12,"Freitag",15,13.5,"Point",17031081700,41.892042136,-87.63186395,17031071500,41.914616286,-87.631717366
"3771","2017-12-22 13:45:00",17031081500,17031081300,480,0.9,6.5,17031081500,17031081300,2017,12,"Freitag",22,13.75,"Point",17031081500,41.892507781,-87.626214906,17031081300,41.898331794,-87.620762865
"3772","2017-12-01 14:00:00",17031081600,17031839100,540,1.1,7.5,17031081600,17031839100,2017,12,"Freitag",1,14,"Point",17031081600,41.892072635,-87.628874157,17031839100,41.880994471,-87.632746489
"3773","2017-12-23 14:15:00",17031330100,17031320400,502,1.86,8.25,17031330100,17031320400,2017,12,"Samstag",23,14.25,"Point",17031330100,41.859349715,-87.617358006,17031320400,41.877406123,-87.621971652
"3774","2017-12-12 14:30:00",17031080202,17031071400,300,1.1,6.25,17031080202,17031071400,2017,12,"Dienstag",12,14.5,"Point",17031080202,41.905857769,-87.630865027,17031071400,41.922082541,-87.634156093
"3775","2017-12-18 14:45:00",17031839100,17031980100,5150,16.33,53.25,17031839100,17031980100,2017,12,"Montag",18,14.75,"Point",17031839100,41.880994471,-87.632746489,17031980100,41.785998518,-87.750934289
"3776","2017-12-05 15:00:00",17031839100,17031081800,385,1,6.25,17031839100,17031081800,2017,12,"Dienstag",5,15,"Point",17031839100,41.880994471,-87.632746489,17031081800,41.89321636,-87.63784421
"3777","2017-12-20 15:15:00",17031281900,17031081403,727,1.6,8.75,17031281900,17031081403,2017,12,"Mittwoch",20,15.25,"Point",17031281900,41.879255084,-87.642648998,17031081403,41.890922026,-87.618868355
"3778","2017-12-30 15:30:00",17031081201,17031833000,715,2.05,9.5,17031081201,17031833000,2017,12,"Samstag",30,15.5,"Point",17031081201,41.899155613,-87.626210532,17031833000,41.88528132,-87.6572332
"3779","2017-12-20 15:45:00",17031320100,17031081402,180,0.8,5.25,17031320100,17031081402,2017,12,"Mittwoch",20,15.75,"Point",17031320100,41.884987192,-87.620992913,17031081402,41.891971508,-87.612945414
"3780","2017-12-08 16:00:00",17031281900,17031839100,296,0.7,5.5,17031281900,17031839100,2017,12,"Freitag",8,16,"Point",17031281900,41.879255084,-87.642648998,17031839100,41.880994471,-87.632746489
"3781","2017-12-07 16:15:00",17031980000,17031980000,184,0.08,4.25,17031980000,17031980000,2017,12,"Donnerstag",7,16.25,"Point",17031980000,41.97907082,-87.903039661,17031980000,41.97907082,-87.903039661
"3782","2017-12-02 16:30:00",17031081201,17031081500,660,0.5,7,17031081201,17031081500,2017,12,"Samstag",2,16.5,"Point",17031081201,41.899155613,-87.626210532,17031081500,41.892507781,-87.626214906
"3783","2017-12-27 16:45:00",17031839100,17031281900,553,1.1,7.25,17031839100,17031281900,2017,12,"Mittwoch",27,16.75,"Point",17031839100,41.880994471,-87.632746489,17031281900,41.879255084,-87.642648998
"3784","2017-12-04 17:00:00",17031081201,17031330200,723,2.7,10.5,17031081201,17031330200,2017,12,"Montag",4,17,"Point",17031081201,41.899155613,-87.626210532,17031330200,41.861280847,-87.630580061
"3785","2017-12-05 17:15:00",17031280100,17031243500,360,0.9,5.75,17031280100,17031243500,2017,12,"Dienstag",5,17.25,"Point",17031280100,41.885300022,-87.642808466,17031243500,41.892658108,-87.652534484
"3786","2017-12-16 17:30:00",17031081202,17031081500,840,0.7,8,17031081202,17031081500,2017,12,"Samstag",16,17.5,"Point",17031081202,41.902788048,-87.62614559,17031081500,41.892507781,-87.626214906
"3787","2017-12-27 17:45:00",17031081201,17031839100,660,1.2,7.75,17031081201,17031839100,2017,12,"Mittwoch",27,17.75,"Point",17031081201,41.899155613,-87.626210532,17031839100,41.880994471,-87.632746489
"3788","2017-12-16 18:00:00",17031071400,17031081401,780,2.3,9.75,17031071400,17031081401,2017,12,"Samstag",16,18,"Point",17031071400,41.922082541,-87.634156093,17031081401,41.89503345,-87.619710672
"3789","2017-12-09 18:15:00",17031320400,17031320400,300,0.6,5.5,17031320400,17031320400,2017,12,"Samstag",9,18.25,"Point",17031320400,41.877406123,-87.621971652,17031320400,41.877406123,-87.621971652
"3790","2018-01-27",17031980000,17031980000,12,0.09,3.25,17031980000,17031980000,2018,1,"Samstag",27,0,NA,17031980000,41.97907082,-87.903039661,17031980000,41.97907082,-87.903039661
"3791","2018-01-09 00:15:00",17031081403,17031081500,120,0.8,5,17031081403,17031081500,2018,1,"Dienstag",9,0.25,NA,17031081403,41.890922026,-87.618868355,17031081500,41.892507781,-87.626214906
"3792","2018-01-13 00:30:00",17031320100,17031081401,263,0.65,5.25,17031320100,17031081401,2018,1,"Samstag",13,0.5,NA,17031320100,41.884987192,-87.620992913,17031081401,41.89503345,-87.619710672
"3793","2018-01-27 00:45:00",17031980000,17031060800,1608,14,36.25,17031980000,17031060800,2018,1,"Samstag",27,0.75,NA,17031980000,41.97907082,-87.903039661,17031060800,41.953400044,-87.646007066
"3794","2018-01-13 01:00:00",17031081800,17031281900,240,1.1,5.75,17031081800,17031281900,2018,1,"Samstag",13,1,NA,17031081800,41.89321636,-87.63784421,17031281900,41.879255084,-87.642648998
"3795","2018-01-06 01:15:00",17031081700,17031081201,359,0.89,6,17031081700,17031081201,2018,1,"Samstag",6,1.25,NA,17031081700,41.892042136,-87.63186395,17031081201,41.899155613,-87.626210532
"3796","2018-01-21 01:30:00",17031071500,17031081100,300,1.1,6.25,17031071500,17031081100,2018,1,"Sonntag",21,1.5,NA,17031071500,41.914616286,-87.631717366,17031081100,41.900221297,-87.629105186
"3797","2018-01-13 01:45:00",17031980100,17031081500,1380,12.7,32.5,17031980100,17031081500,2018,1,"Samstag",13,1.75,NA,17031980100,41.785998518,-87.750934289,17031081500,41.892507781,-87.626214906
"3798","2018-01-28 02:00:00",17031081700,17031833100,511,3,10.75,17031081700,17031833100,2018,1,"Sonntag",28,2,NA,17031081700,41.892042136,-87.63186395,17031833100,41.879066994,-87.657005027
"3799","2018-01-14 02:15:00",17031081700,17031080100,300,1.3,6.5,17031081700,17031080100,2018,1,"Sonntag",14,2.25,NA,17031081700,41.892042136,-87.63186395,17031080100,41.907520075,-87.6266589
"3800","2018-01-12 02:30:00",17031081800,17031081700,118,0.5,4.5,17031081800,17031081700,2018,1,"Freitag",12,2.5,NA,17031081800,41.89321636,-87.63784421,17031081700,41.892042136,-87.63186395
"3801","2018-01-07 02:45:00",17031833000,17031280100,120,0.5,4.25,17031833000,17031280100,2018,1,"Sonntag",7,2.75,NA,17031833000,41.88528132,-87.6572332,17031280100,41.885300022,-87.642808466
"3802","2018-01-28 03:00:00",17031081201,17031081000,120,0.4,4.25,17031081201,17031081000,2018,1,"Sonntag",28,3,NA,17031081201,41.899155613,-87.626210532,17031081000,41.900265687,-87.63210922
"3803","2018-01-21 03:15:00",17031081600,17031839000,480,1.7,8.25,17031081600,17031839000,2018,1,"Sonntag",21,3.25,NA,17031081600,41.892072635,-87.628874157,17031839000,41.87101588,-87.631406525
"3804","2018-01-13 03:30:00",17031081700,17031280100,191,0.67,5,17031081700,17031280100,2018,1,"Samstag",13,3.5,NA,17031081700,41.892042136,-87.63186395,17031280100,41.885300022,-87.642808466
"3805","2018-01-06 03:45:00",17031081500,17031839000,275,1.2,6.5,17031081500,17031839000,2018,1,"Samstag",6,3.75,NA,17031081500,41.892507781,-87.626214906,17031839000,41.87101588,-87.631406525
"3806","2018-01-01 04:00:00",17031081600,17031320100,457,0.7,6.25,17031081600,17031320100,2018,1,"Montag",1,4,NA,17031081600,41.892072635,-87.628874157,17031320100,41.884987192,-87.620992913
"3807","2018-01-28 04:15:00",17031080300,17031280100,626,2,8.75,17031080300,17031280100,2018,1,"Sonntag",28,4.25,NA,17031080300,41.90749193,-87.63576009,17031280100,41.885300022,-87.642808466
"3808","2018-01-07 04:30:00",17031842200,17031320100,595,4.3,13.75,17031842200,17031320100,2018,1,"Sonntag",7,4.5,NA,17031842200,41.904935302,-87.649907226,17031320100,41.884987192,-87.620992913
"3809","2018-01-14 04:45:00",17031080300,17031842200,180,0.9,5.25,17031080300,17031842200,2018,1,"Sonntag",14,4.75,NA,17031080300,41.90749193,-87.63576009,17031842200,41.904935302,-87.649907226
"3810","2018-01-28 05:00:00",17031842200,17031081600,423,3.6,11.5,17031842200,17031081600,2018,1,"Sonntag",28,5,NA,17031842200,41.904935302,-87.649907226,17031081600,41.892072635,-87.628874157
"3811","2018-01-24 05:15:00",17031839100,17031980100,1605,14.8,38,17031839100,17031980100,2018,1,"Mittwoch",24,5.25,NA,17031839100,41.880994471,-87.632746489,17031980100,41.785998518,-87.750934289
"3812","2018-01-10 05:30:00",17031281900,17031839100,136,0.68,4.75,17031281900,17031839100,2018,1,"Mittwoch",10,5.5,NA,17031281900,41.879255084,-87.642648998,17031839100,41.880994471,-87.632746489
"3813","2018-01-12 05:45:00",17031320100,17031980000,1620,18.1,45.75,17031320100,17031980000,2018,1,"Freitag",12,5.75,NA,17031320100,41.884987192,-87.620992913,17031980000,41.97907082,-87.903039661
"3814","2018-01-22 06:00:00",17031081403,17031980000,1620,18.4,45,17031081403,17031980000,2018,1,"Montag",22,6,NA,17031081403,41.890922026,-87.618868355,17031980000,41.97907082,-87.903039661
"3815","2018-01-15 06:15:00",17031281900,17031838100,473,1.95,8.5,17031281900,17031838100,2018,1,"Montag",15,6.25,NA,17031281900,41.879255084,-87.642648998,17031838100,41.87866742,-87.671653621
"3816","2018-01-15 06:30:00",17031281900,17031081401,737,2.1,9.75,17031281900,17031081401,2018,1,"Montag",15,6.5,NA,17031281900,41.879255084,-87.642648998,17031081401,41.89503345,-87.619710672
"3817","2018-01-17 06:45:00",17031839100,17031980000,2340,18.7,45.5,17031839100,17031980000,2018,1,"Mittwoch",17,6.75,NA,17031839100,41.880994471,-87.632746489,17031980000,41.97907082,-87.903039661
"3818","2018-01-10 07:00:00",17031080100,17031081700,450,1.7,7.75,17031080100,17031081700,2018,1,"Mittwoch",10,7,NA,17031080100,41.907520075,-87.6266589,17031081700,41.892042136,-87.63186395
"3819","2018-01-02 07:15:00",17031281900,17031833000,203,0.6,4.75,17031281900,17031833000,2018,1,"Dienstag",2,7.25,NA,17031281900,41.879255084,-87.642648998,17031833000,41.88528132,-87.6572332
"3820","2018-01-12 07:30:00",17031081300,17031320100,534,1.39,7.75,17031081300,17031320100,2018,1,"Freitag",12,7.5,NA,17031081300,41.898331794,-87.620762865,17031320100,41.884987192,-87.620992913
"3821","2018-01-19 07:45:00",17031081100,17031839100,588,1.6,8,17031081100,17031839100,2018,1,"Freitag",19,7.75,NA,17031081100,41.900221297,-87.629105186,17031839100,41.880994471,-87.632746489
"3822","2018-01-12 08:00:00",17031081500,17031980000,1800,18,45,17031081500,17031980000,2018,1,"Freitag",12,8,NA,17031081500,41.892507781,-87.626214906,17031980000,41.97907082,-87.903039661
"3823","2018-01-10 08:15:00",17031081600,17031839100,472,1.3,7,17031081600,17031839100,2018,1,"Mittwoch",10,8.25,NA,17031081600,41.892072635,-87.628874157,17031839100,41.880994471,-87.632746489
"3824","2018-01-23 08:30:00",17031081600,17031330100,840,3.1,11.75,17031081600,17031330100,2018,1,"Dienstag",23,8.5,NA,17031081600,41.892072635,-87.628874157,17031330100,41.859349715,-87.617358006
"3825","2018-01-18 08:45:00",17031081403,17031281900,596,2.3,9.25,17031081403,17031281900,2018,1,"Donnerstag",18,8.75,NA,17031081403,41.890922026,-87.618868355,17031281900,41.879255084,-87.642648998
"3826","2018-01-15 09:00:00",17031980000,17031839100,2683,17.2,48.75,17031980000,17031839100,2018,1,"Montag",15,9,NA,17031980000,41.97907082,-87.903039661,17031839100,41.880994471,-87.632746489
"3827","2018-01-20 09:15:00",17031081403,17031081403,138,0.55,4.5,17031081403,17031081403,2018,1,"Samstag",20,9.25,NA,17031081403,41.890922026,-87.618868355,17031081403,41.890922026,-87.618868355
"3828","2018-01-12 09:30:00",17031980000,17031320400,1706,18.2,45.5,17031980000,17031320400,2018,1,"Freitag",12,9.5,NA,17031980000,41.97907082,-87.903039661,17031320400,41.877406123,-87.621971652
"3829","2018-01-20 09:45:00",17031320600,17031330100,327,1.7,7.5,17031320600,17031330100,2018,1,"Samstag",20,9.75,NA,17031320600,41.870607372,-87.622172937,17031330100,41.859349715,-87.617358006
"3830","2018-01-19 10:00:00",17031081402,17031081401,277,0.7,5.5,17031081402,17031081401,2018,1,"Freitag",19,10,NA,17031081402,41.891971508,-87.612945414,17031081401,41.89503345,-87.619710672
"3831","2018-01-08 10:15:00",17031280100,17031320100,420,1,6.5,17031280100,17031320100,2018,1,"Montag",8,10.25,NA,17031280100,41.885300022,-87.642808466,17031320100,41.884987192,-87.620992913
"3832","2018-01-22 10:30:00",17031980000,17031839100,3360,17.4,43.75,17031980000,17031839100,2018,1,"Montag",22,10.5,NA,17031980000,41.97907082,-87.903039661,17031839100,41.880994471,-87.632746489
"3833","2018-01-22 10:45:00",17031841000,17031081403,900,3,12,17031841000,17031081403,2018,1,"Montag",22,10.75,NA,17031841000,41.849246754,-87.624135298,17031081403,41.890922026,-87.618868355
"3834","2018-01-15 11:00:00",17031081500,17031081403,181,0.6,5,17031081500,17031081403,2018,1,"Montag",15,11,NA,17031081500,41.892507781,-87.626214906,17031081403,41.890922026,-87.618868355
"3835","2018-01-24 11:15:00",17031281900,17031320100,369,1.2,6.75,17031281900,17031320100,2018,1,"Mittwoch",24,11.25,NA,17031281900,41.879255084,-87.642648998,17031320100,41.884987192,-87.620992913
"3836","2018-01-26 11:30:00",17031081403,17031839100,442,1.1,6.75,17031081403,17031839100,2018,1,"Freitag",26,11.5,NA,17031081403,41.890922026,-87.618868355,17031839100,41.880994471,-87.632746489
"3837","2018-01-11 11:45:00",17031281900,17031280100,280,0.65,5,17031281900,17031280100,2018,1,"Donnerstag",11,11.75,NA,17031281900,41.879255084,-87.642648998,17031280100,41.885300022,-87.642808466
"3838","2018-01-17 12:00:00",17031839100,17031280100,364,0.6,5.5,17031839100,17031280100,2018,1,"Mittwoch",17,12,NA,17031839100,41.880994471,-87.632746489,17031280100,41.885300022,-87.642808466
"3839","2018-01-10 12:15:00",17031320100,17031081800,480,1.6,7.75,17031320100,17031081800,2018,1,"Mittwoch",10,12.25,NA,17031320100,41.884987192,-87.620992913,17031081800,41.89321636,-87.63784421
"3840","2018-01-17 12:30:00",17031839100,17031081201,423,1.4,7,17031839100,17031081201,2018,1,"Mittwoch",17,12.5,NA,17031839100,41.880994471,-87.632746489,17031081201,41.899155613,-87.626210532
"3841","2018-01-19 12:45:00",17031839100,17031081800,289,0.93,6,17031839100,17031081800,2018,1,"Freitag",19,12.75,NA,17031839100,41.880994471,-87.632746489,17031081800,41.89321636,-87.63784421
"3842","2018-01-30 13:00:00",17031760801,17031760801,102,0.1,3.5,17031760801,17031760801,2018,1,"Dienstag",30,13,NA,17031760801,41.982272929,-87.841586432,17031760801,41.982272929,-87.841586432
"3843","2018-01-27 13:15:00",17031281900,17031081403,360,1.3,6.75,17031281900,17031081403,2018,1,"Samstag",27,13.25,NA,17031281900,41.879255084,-87.642648998,17031081403,41.890922026,-87.618868355
"3844","2018-01-22 13:30:00",17031280100,17031320100,471,1,6.75,17031280100,17031320100,2018,1,"Montag",22,13.5,NA,17031280100,41.885300022,-87.642808466,17031320100,41.884987192,-87.620992913
"3845","2018-01-19 13:45:00",17031281900,17031320100,310,1.38,6.75,17031281900,17031320100,2018,1,"Freitag",19,13.75,NA,17031281900,41.879255084,-87.642648998,17031320100,41.884987192,-87.620992913
"3846","2018-01-09 14:00:00",17031839100,17031081401,720,1.3,8.5,17031839100,17031081401,2018,1,"Dienstag",9,14,NA,17031839100,41.880994471,-87.632746489,17031081401,41.89503345,-87.619710672
"3847","2018-01-23 14:15:00",17031320100,17031330100,544,1.8,8.5,17031320100,17031330100,2018,1,"Dienstag",23,14.25,NA,17031320100,41.884987192,-87.620992913,17031330100,41.859349715,-87.617358006
"3848","2018-01-26 14:30:00",17031280100,17031081201,682,1.7,9,17031280100,17031081201,2018,1,"Freitag",26,14.5,NA,17031280100,41.885300022,-87.642808466,17031081201,41.899155613,-87.626210532
"3849","2018-01-10 14:45:00",17031980100,17031320600,1380,11.3,30,17031980100,17031320600,2018,1,"Mittwoch",10,14.75,NA,17031980100,41.785998518,-87.750934289,17031320600,41.870607372,-87.622172937
"3850","2018-01-21 15:00:00",17031330100,17031081300,1274,4.3,16.5,17031330100,17031081300,2018,1,"Sonntag",21,15,NA,17031330100,41.859349715,-87.617358006,17031081300,41.898331794,-87.620762865
"3851","2018-01-27 15:15:00",17031081700,17031081403,206,0.84,5.25,17031081700,17031081403,2018,1,"Samstag",27,15.25,NA,17031081700,41.892042136,-87.63186395,17031081403,41.890922026,-87.618868355
"3852","2018-01-11 15:30:00",17031081202,17031320100,498,1.2,7.25,17031081202,17031320100,2018,1,"Donnerstag",11,15.5,NA,17031081202,41.902788048,-87.62614559,17031320100,41.884987192,-87.620992913
"3853","2018-01-23 15:45:00",17031080202,17031081403,486,1.22,7,17031080202,17031081403,2018,1,"Dienstag",23,15.75,NA,17031080202,41.905857769,-87.630865027,17031081403,41.890922026,-87.618868355
"3854","2018-01-20 16:00:00",17031330100,17031320100,1260,3,13.75,17031330100,17031320100,2018,1,"Samstag",20,16,NA,17031330100,41.859349715,-87.617358006,17031320100,41.884987192,-87.620992913
"3855","2018-01-06 16:15:00",17031081202,17031071500,521,1.5,8,17031081202,17031071500,2018,1,"Samstag",6,16.25,NA,17031081202,41.902788048,-87.62614559,17031071500,41.914616286,-87.631717366
"3856","2018-01-18 16:30:00",17031081800,17031280100,540,1.2,7.25,17031081800,17031280100,2018,1,"Donnerstag",18,16.5,NA,17031081800,41.89321636,-87.63784421,17031280100,41.885300022,-87.642808466
"3857","2018-01-26 16:45:00",17031320400,17031320400,60,0.1,3.5,17031320400,17031320400,2018,1,"Freitag",26,16.75,NA,17031320400,41.877406123,-87.621971652,17031320400,41.877406123,-87.621971652
"3858","2018-01-08 17:00:00",17031839100,17031081700,556,1.4,7.75,17031839100,17031081700,2018,1,"Montag",8,17,NA,17031839100,41.880994471,-87.632746489,17031081700,41.892042136,-87.63186395
"3859","2018-01-29 17:15:00",17031081800,17031320100,526,1.02,6.75,17031081800,17031320100,2018,1,"Montag",29,17.25,NA,17031081800,41.89321636,-87.63784421,17031320100,41.884987192,-87.620992913
"3860","2018-01-23 17:30:00",17031320100,17031280100,600,0.88,7.25,17031320100,17031280100,2018,1,"Dienstag",23,17.5,NA,17031320100,41.884987192,-87.620992913,17031280100,41.885300022,-87.642808466
"3861","2018-01-15 17:45:00",17031281900,17031833000,271,0.8,5.5,17031281900,17031833000,2018,1,"Montag",15,17.75,NA,17031281900,41.879255084,-87.642648998,17031833000,41.88528132,-87.6572332
"3862","2018-01-26 18:00:00",17031839100,17031071500,900,2.4,11,17031839100,17031071500,2018,1,"Freitag",26,18,NA,17031839100,41.880994471,-87.632746489,17031071500,41.914616286,-87.631717366
"3863","2018-01-19 18:15:00",17031842200,17031081201,358,0.9,6,17031842200,17031081201,2018,1,"Freitag",19,18.25,NA,17031842200,41.904935302,-87.649907226,17031081201,41.899155613,-87.626210532
"3864","2018-02-18",17031081500,17031081000,240,0.6,4.75,17031081500,17031081000,2018,2,"Sonntag",18,0,NA,17031081500,41.892507781,-87.626214906,17031081000,41.900265687,-87.63210922
"3865","2018-02-25 00:15:00",17031081500,17031081800,330,0.68,5.5,17031081500,17031081800,2018,2,"Sonntag",25,0.25,NA,17031081500,41.892507781,-87.626214906,17031081800,41.89321636,-87.63784421
"3866","2018-02-11 00:30:00",17031081100,17031063100,1046,3.5,12.25,17031081100,17031063100,2018,2,"Sonntag",11,0.5,NA,17031081100,41.900221297,-87.629105186,17031063100,41.938232293,-87.646782081
"3867","2018-02-11 00:45:00",17031081700,17031081800,366,0.4,5.25,17031081700,17031081800,2018,2,"Sonntag",11,0.75,NA,17031081700,41.892042136,-87.63186395,17031081800,41.89321636,-87.63784421
"3868","2018-02-23 01:00:00",17031081100,17031081700,420,0.8,5.5,17031081100,17031081700,2018,2,"Freitag",23,1,NA,17031081100,41.900221297,-87.629105186,17031081700,41.892042136,-87.63186395
"3869","2018-02-18 01:15:00",17031831000,17031070103,540,2.5,9.25,17031831000,17031070103,2018,2,"Sonntag",18,1.25,NA,17031831000,41.916005274,-87.675095116,17031070103,41.926811182,-87.642605247
"3870","2018-02-20 01:30:00",17031980100,17031081403,1080,12.9,32.25,17031980100,17031081403,2018,2,"Dienstag",20,1.5,NA,17031980100,41.785998518,-87.750934289,17031081403,41.890922026,-87.618868355
"3871","2018-02-25 01:45:00",17031062100,17031031300,1384,3.1,14.5,17031062100,17031031300,2018,2,"Sonntag",25,1.75,NA,17031062100,41.942691844,-87.651770507,17031031300,41.972929317,-87.650290074
"3872","2018-02-19 02:00:00",17031081800,17031081700,475,1,7,17031081800,17031081700,2018,2,"Montag",19,2,NA,17031081800,41.89321636,-87.63784421,17031081700,41.892042136,-87.63186395
"3873","2018-02-25 02:15:00",17031081700,17031242000,381,2.3,8.75,17031081700,17031242000,2018,2,"Sonntag",25,2.25,NA,17031081700,41.892042136,-87.63186395,17031242000,41.899737388,-87.664953917
"3874","2018-02-03 02:30:00",17031080300,17031032100,480,0.2,13.5,17031080300,17031032100,2018,2,"Samstag",3,2.5,NA,17031080300,41.90749193,-87.63576009,17031032100,41.958154876,-87.653021789
"3875","2018-02-10 02:45:00",17031081700,17031080300,360,1.43,6.5,17031081700,17031080300,2018,2,"Samstag",10,2.75,NA,17031081700,41.892042136,-87.63186395,17031080300,41.90749193,-87.63576009
"3876","2018-02-04 03:00:00",17031071200,17031070500,619,2.7,10.25,17031071200,17031070500,2018,2,"Sonntag",4,3,NA,17031071200,41.921854911,-87.646210977,17031070500,41.928945904,-87.66089257
"3877","2018-02-25 03:15:00",17031081600,17031070101,540,4.1,13,17031081600,17031070101,2018,2,"Sonntag",25,3.25,NA,17031081600,41.892072635,-87.628874157,17031070101,41.92926299,-87.635890954
"3878","2018-02-11 03:30:00",17031081700,17031062900,960,4.6,15,17031081700,17031062900,2018,2,"Sonntag",11,3.5,NA,17031081700,41.892042136,-87.63186395,17031062900,41.936237179,-87.656411531
